303658	302023
303909	302023
304155	302023
304353	302023
304386	302023
304420	302023
304708	302023
305147	302023
305605	302023
305757	302023
305815	302023
306109	302023
307559	302023
307975	302023
308000	302023
308615	302023
308667	302023
308989	302023
309233	302023
309574	302023
309713	302023
310441	302023
326208	302023
356508	356540
356541	356540
356542	356540
319424	319423
319425	319423
319426	319423
319427	319423
330802	330801
301111	303157
301115	303157
304771	303157
355867	355866
338911	342342
341287	342342
311437	311436
311438	311436
311439	311436
311440	311436
311441	311436
311442	311436
311443	311436
311709	311708
311965	311964
299976	305725
301930	305725
305463	305725
306056	305725
306247	305725
306973	305725
309029	305725
364473	305725
321088	321086
303629	302301
304594	302301
306252	302301
307061	302301
307197	302301
307760	302301
309707	302301
322291	322290
322292	322290
322293	322290
322294	322290
322295	322290
371354	370917
326145	326142
337769	338940
337825	338940
338956	338940
338958	338940
339678	338940
340730	338940
341868	338940
342975	338940
343357	338940
301077	303522
303638	303522
292280	292276
292290	292276
292293	292276
372266	379106
377081	379106
377085	379106
377086	379106
377087	379106
377090	379106
377093	379106
377106	379106
377131	379106
379107	379106
379108	379106
379878	379106
356677	357186
356909	357186
337007	337200
337074	337200
337109	337200
337151	337200
340634	337200
343395	337200
368005	368002
374354	374394
374384	374394
374385	374394
374397	374394
374466	374394
317314	317313
302763	301363
359236	359386
359387	359386
359388	359386
328849	328848
328854	328848
328855	328848
328859	328848
328872	328848
329005	328848
329092	328848
329949	328848
329970	328848
375942	375983
293443	293442
301186	303791
301875	303791
328395	328394
373488	373487
330464	330463
368254	368253
326743	326741
326744	326741
326745	326741
326746	326741
326747	326741
326748	326741
326750	326741
326751	326741
326752	326741
326753	326741
326754	326741
326755	326741
326756	326741
326757	326741
326758	326741
314713	314712
371668	371945
371757	371945
371939	371945
379488	371945
328324	328323
375575	375574
325775	325774
367996	373915
373916	373915
373917	373915
373918	373915
373919	373915
373920	373915
373921	373915
373922	373915
296531	296530
360379	360372
360381	360372
360382	360372
360383	360372
356124	356130
342101	342105
371087	371086
371097	371086
371177	371086
355864	355653
355865	355653
307241	308437
313344	313343
313345	313343
313346	313343
293785	293784
285468	285466
285478	285466
285479	285466
285485	285466
285486	285466
285488	285466
285489	285466
285490	285466
358994	358993
358995	358993
358996	358993
358997	358993
373662	375023
373663	375023
373664	375023
374922	375023
375022	375023
375024	375023
375025	375023
316077	316076
324096	324095
318934	318933
318935	318933
318936	318933
318937	318933
328578	328573
355572	355571
355595	355571
355596	355571
306585	300843
356505	356504
356506	356504
356507	356504
293100	293099
337565	341021
337569	341021
337726	341021
337810	341021
338043	341021
338143	341021
338195	341021
338197	341021
338299	341021
338308	341021
338316	341021
338418	341021
338447	341021
338448	341021
338839	341021
339023	341021
339104	341021
339275	341021
339277	341021
339760	341021
339850	341021
339990	341021
340022	341021
340056	341021
340122	341021
340310	341021
340439	341021
340506	341021
340966	341021
340967	341021
341018	341021
341025	341021
341476	341021
341482	341021
341584	341021
341617	341021
341695	341021
341792	341021
341817	341021
341824	341021
341866	341021
342118	341021
342119	341021
342897	341021
343021	341021
343176	341021
343281	341021
343385	341021
339129	340298
340897	340298
342820	340298
301263	301702
301336	301702
303161	301702
309172	301702
309928	301702
309997	301702
316980	316979
316982	316979
316983	316979
316984	316979
300305	299882
300729	299882
303570	299882
303979	299882
303981	299882
304556	299882
304610	299882
304612	299882
307193	299882
307440	299882
307441	299882
308122	299882
309529	299882
309547	299882
309778	299882
313284	313271
313301	313271
313396	313271
313397	313271
313419	313271
313441	313271
355635	313271
355636	313271
355638	313271
356102	313271
356112	313271
356113	313271
356311	313271
307572	299412
338685	340218
341148	340218
355625	355624
355644	355624
311371	311370
313883	313860
313884	313860
313885	313860
313135	313124
292658	292655
292680	292655
292687	292655
292689	292655
292698	292655
292701	292655
361178	361177
371272	371260
371288	371260
371949	371260
379326	371260
312626	359447
337953	341121
340291	341121
340292	341121
341222	341121
341473	341121
341652	341121
341839	341121
341860	341121
342006	341121
342964	341121
286629	286628
379313	379312
379314	379312
379315	379312
379317	379312
379318	379312
360582	360581
291795	291794
290395	290394
339153	339152
313999	314001
314000	314001
336527	342497
337660	342497
338117	342497
338621	342497
338641	342497
338829	342497
338830	342497
339005	342497
339268	342497
339508	342497
339611	342497
339612	342497
340035	342497
340036	342497
340343	342497
340644	342497
341066	342497
341085	342497
342929	342497
343078	342497
298565	298563
298566	298563
298567	298563
298568	298563
298569	298563
298571	298563
298572	298563
298574	298563
328388	329349
329350	329349
329351	329349
329352	329349
329353	329349
329354	329349
329355	329349
375373	375404
375374	375404
375375	375404
375376	375404
375398	375404
375405	375404
375407	375404
375409	375404
375410	375404
375412	375404
375414	375404
375422	375404
375459	375404
375742	375404
363549	363738
363739	363738
363740	363738
289251	289250
328560	328613
328595	328613
328596	328613
328597	328613
328614	328613
328615	328613
328618	328613
328620	328613
328621	328613
328622	328613
328623	328613
328624	328613
328626	328613
328629	328613
329094	328613
329469	328613
330556	328613
318757	318740
302360	309191
304291	309191
340852	339601
297317	297316
297318	297316
297320	297316
297321	297316
297323	297316
297325	297316
297329	297316
297334	297316
297336	297316
297353	297316
297354	297316
297362	297316
297367	297316
297368	297316
297370	297316
297374	297316
297387	297316
297397	297316
297398	297316
297401	297316
297411	297316
297413	297316
297417	297316
297418	297316
297419	297316
297420	297316
297421	297316
297422	297316
297423	297316
311933	311931
320607	320585
317837	317835
317838	317835
317839	317835
317872	317835
334479	335373
334779	335373
309216	310545
310572	310545
310708	310707
310709	310707
286127	286125
286133	286125
286138	286125
286179	286125
286212	286125
286348	286125
286373	286125
286385	286125
286394	286125
286395	286125
286398	286125
286399	286125
286401	286125
286406	286125
286407	286125
286411	286125
286414	286125
287570	286125
287573	286125
290553	286125
365548	307865
376013	376012
376014	376012
376015	376012
324740	325057
325058	325057
292732	292731
292733	292731
337688	341832
339673	341832
339675	341832
286592	286591
289207	286591
322930	322927
322932	322927
302334	307160
302551	307160
309489	307160
310326	307160
331464	359241
331471	359241
331663	359241
331664	359241
359242	359241
359243	359241
300462	304382
317857	317834
300837	302626
302554	302626
305103	302626
305487	302626
305057	310251
330342	330341
301591	302997
318997	318996
370398	370397
366581	366580
366582	366580
366583	366580
311366	311365
371379	371378
286820	289064
289065	289064
289066	289064
289067	289064
289074	289064
289075	289064
289076	289064
289078	289064
289079	289064
289082	289064
289083	289064
289084	289064
289087	289064
289088	289064
289089	289064
321224	321223
321225	321223
321226	321223
303935	305069
306322	305069
347177	347252
347253	347252
347254	347252
377348	377411
290806	291048
291049	291048
291054	291048
336590	336597
336598	336597
336600	336597
336604	336597
336605	336597
336607	336597
336608	336597
336609	336597
336610	336597
336611	336597
360888	360887
360889	360887
360890	360887
357834	357833
303026	364437
306894	327534
327535	327534
375870	375865
338951	341543
339297	341543
339872	341543
340218	341543
340461	341543
342465	341543
343292	341543
310678	310677
297332	297331
309388	300678
309736	300678
380141	380554
380555	380554
352930	352929
352931	352929
352932	352929
352933	352929
352934	352929
352935	352929
290393	290392
301720	299918
307124	299918
325331	325327
325332	325327
325333	325327
325334	325327
325335	325327
325336	325327
325337	325327
328571	328570
314981	314980
350328	350327
303056	308043
303134	304179
306337	304179
306706	304179
377178	377177
370598	370597
371621	370597
294262	294260
294264	294260
294266	294260
294271	294260
294273	294260
294275	294260
294279	294260
294281	294260
340314	339244
347470	347469
311078	311077
322268	322267
322269	322267
322270	322267
322271	322267
322272	322267
322273	322267
322274	322267
322275	322267
322276	322267
322277	322267
322278	322267
322279	322267
370805	370804
301480	309166
301921	309166
304323	309166
307074	309166
307928	309166
309492	309166
309563	309166
309610	309166
310711	310710
311942	310710
372067	372069
311565	311564
310799	310798
342193	342950
316186	316185
316188	316185
316189	316185
316190	316185
316633	316185
311964	311963
330462	330461
300235	304404
304462	304404
307156	304404
309515	304404
318186	318185
318187	318185
318188	318185
318190	318185
367501	368337
367502	368337
367504	368337
367507	368337
368333	368337
368334	368337
368343	368337
368344	368337
368347	368337
368383	368337
368385	368337
368386	368337
368389	368337
368391	368337
369540	368337
369541	368337
324095	324094
373118	373117
286268	286246
360367	360371
360399	360371
360413	360371
360414	360371
360421	360371
360422	360371
360564	360371
372684	372687
372686	372687
372688	372687
372689	372687
372690	372687
372691	372687
372718	372687
372854	372687
372855	372687
324369	324368
378597	378596
313862	313861
313863	313861
313865	313861
313868	313861
373701	373346
361548	361546
361551	361546
311755	311754
361374	361373
361375	361373
361376	361373
361383	361373
361384	361373
361385	361373
334219	334218
314263	314711
314712	314711
314714	314711
314715	314711
314745	314711
299441	299411
299458	299411
300431	299411
304841	299411
305722	299411
309672	299411
306969	306968
340541	342278
342279	342278
343070	342278
368186	367472
289958	289957
318787	318786
318789	318786
318790	318786
318808	318786
312935	312934
312936	312934
312937	312934
369528	369526
380478	380472
300699	310412
286780	286779
286781	286779
286782	286779
286783	286779
289726	286779
289297	289296
316222	316221
316224	316221
316226	316221
316236	316221
350298	350297
350299	350297
350300	350297
321128	321127
288262	288261
291048	291047
291051	291047
291052	291047
291055	291047
291056	291047
365097	363656
365098	363656
356621	357117
356630	357117
356632	357117
356652	357117
356655	357117
356664	357117
356674	357117
356680	357117
356693	357117
356697	357117
356713	357117
356717	357117
356720	357117
356763	357117
356790	357117
356801	357117
356818	357117
356844	357117
356845	357117
356848	357117
356872	357117
356875	357117
356876	357117
356882	357117
356885	357117
356927	357117
356936	357117
356939	357117
356951	357117
356955	357117
356960	357117
356968	357117
356973	357117
356991	357117
357001	357117
357003	357117
357014	357117
357015	357117
357018	357117
357019	357117
357040	357117
357043	357117
357055	357117
357062	357117
357064	357117
357097	357117
357098	357117
357101	357117
357106	357117
357118	357117
357123	357117
357132	357117
357135	357117
357146	357117
357149	357117
357154	357117
357184	357117
357206	357117
357207	357117
357228	357117
357230	357117
357234	357117
357236	357117
357237	357117
357244	357117
357255	357117
357256	357117
357264	357117
357302	357117
357307	357117
357308	357117
357314	357117
357331	357117
357333	357117
357334	357117
357335	357117
357336	357117
357337	357117
357338	357117
357343	357117
357344	357117
357355	357117
357357	357117
359677	359676
377755	377800
377756	377800
326740	326739
358955	358954
371129	371128
347707	347706
347708	347706
347709	347706
356277	356276
287068	325205
325206	325205
325207	325205
325214	325205
325215	325205
325216	325205
325217	325205
325218	325205
325261	325205
325264	325205
325265	325205
325266	325205
325280	325205
325299	325205
325309	325205
325311	325205
325338	325205
325339	325205
354970	354975
358675	358674
358676	358674
292242	314917
314918	314917
314919	314917
316286	316285
316288	316285
316289	316285
316291	316285
316292	316285
316293	316285
316295	316285
316296	316285
316297	316285
316298	316285
318234	316285
366285	316285
371492	371487
371493	371487
371613	371487
371926	371487
371927	371487
372015	371487
372111	371487
367263	369508
367846	369508
367847	369508
367848	369508
367849	369508
367850	369508
367852	369508
367853	369508
367854	369508
367855	369508
367856	369508
367857	369508
367858	369508
367859	369508
368398	369508
368805	369508
369301	369508
369449	369508
369509	369508
369510	369508
369511	369508
369512	369508
369513	369508
369514	369508
369515	369508
369516	369508
369517	369508
369518	369508
369565	369508
369853	369508
372828	369508
377623	369508
378618	369508
315341	315340
315342	315340
291038	289249
291057	289249
291058	289249
369187	379001
379002	379001
379909	379001
291793	291792
317312	317311
317313	317311
358433	358432
371593	371592
371594	371592
371654	371592
371656	371592
371677	371592
375140	375139
375141	375139
375157	375139
307136	304638
310926	310925
310928	310925
362755	362754
355554	355572
355574	355572
355588	355572
355589	355572
355590	355572
355594	355572
355605	355572
355606	355572
355607	355572
355608	355572
355609	355572
355610	355572
355611	355572
355822	355572
328117	328119
328120	328119
328121	328119
309864	335310
334372	335310
334439	335310
334659	335310
334721	335310
335361	335310
335445	335310
335461	335310
335626	335310
302007	300884
302693	300884
304937	300884
374355	377708
377709	377708
377711	377708
377719	377708
377720	377708
377721	377708
377726	377708
377727	377708
377769	377708
377773	377708
378846	377708
380105	377708
300390	305318
302493	305318
308903	305318
346869	346868
346870	346868
346875	346868
347001	346868
347308	346868
362422	346868
355896	355895
347415	347414
347416	347414
347417	347414
315466	315468
367262	367261
369578	369575
336866	336865
319904	319846
319910	319846
374396	374395
319200	319199
378413	378412
311674	311673
311675	311673
336557	340891
337770	340891
338578	340891
339849	340891
340892	340891
341847	340891
342209	340891
292275	292274
354247	354245
354249	354245
358064	358063
342198	342197
325698	325697
288029	288026
288042	288026
288044	288026
288048	288026
288052	288026
288054	288026
341251	342951
341359	342951
342383	342951
343007	342951
298428	298427
298429	298427
298430	298427
311895	311894
311896	311894
311897	311894
293759	293758
293764	293758
293772	293758
293774	293758
293782	293758
293784	293758
293788	293758
293790	293758
293792	293758
293794	293758
293797	293758
318530	318529
378514	378513
312761	312760
311254	311252
311255	311252
354047	354046
339313	343003
319562	319563
319564	319563
319565	319563
372629	378462
378463	378462
378465	378462
378466	378462
378467	378462
378468	378462
378469	378462
372923	372927
372945	372927
372954	372927
374816	372927
375008	372927
375009	372927
376318	372927
356645	356876
356653	356876
356861	356876
357045	356876
357069	356876
357285	356876
337524	342498
337696	342498
338135	342498
338282	342498
338793	342498
338821	342498
338841	342498
338984	342498
339042	342498
339069	342498
339084	342498
339509	342498
339683	342498
339794	342498
339946	342498
340045	342498
340907	342498
341005	342498
341049	342498
341059	342498
341094	342498
341095	342498
341586	342498
341635	342498
341733	342498
341735	342498
341877	342498
343172	342498
373000	376292
374186	376292
374475	376292
374874	376292
374910	376292
376291	376292
376295	376292
376296	376292
376297	376292
376298	376292
376299	376292
376441	376292
376645	376292
376935	376292
377456	376292
377471	376292
314827	334431
334895	334431
335080	334431
335275	334431
302260	364436
372819	372818
337387	336524
325424	325778
325779	325778
325781	325778
325782	325778
376919	376917
376920	376917
376921	376917
376922	376917
300262	300456
300417	300456
301314	300456
303815	300456
305754	300456
306182	300456
307643	300456
307856	300456
308029	300456
309651	300456
290194	290193
370267	370984
370985	370984
370986	370984
370988	370984
377729	370984
338802	338332
339255	338332
341158	338332
341258	338332
341398	338332
341477	338332
342208	338332
342260	338332
342470	338332
342842	338332
342965	338332
325766	325765
325767	325765
314074	313757
314243	313757
314244	313757
314716	313757
314935	313757
314936	313757
314937	313757
314938	313757
314939	313757
314940	313757
314941	313757
315028	313757
315137	313757
315162	313757
315163	313757
315164	313757
315168	313757
315169	313757
315171	313757
315546	313757
370893	379340
371892	379340
379341	379340
379343	379340
379354	379340
313239	313238
313240	313238
328616	328615
369386	379666
311369	311368
311370	311368
311372	311368
311373	311368
311374	311368
289555	289554
299129	305293
299864	305293
303724	305293
306008	305293
308324	305293
330999	305293
299054	305030
302159	305030
302337	305030
303242	305030
303925	305030
305506	305030
303067	302996
306409	302996
316639	317251
317252	317251
301225	309998
306131	309998
307310	309998
367600	367599
368343	367599
363741	365433
363742	365433
365434	365433
365435	365433
365754	365433
313342	313341
293564	293563
311935	311934
311936	311934
311938	311934
339606	339156
339897	339156
341455	339156
348933	348932
348934	348932
348935	348932
348936	348932
348937	348932
363767	363760
365330	363760
316187	316186
312435	312434
286113	286112
286114	286112
286115	286112
286116	286112
286117	286112
340814	338266
376470	376468
369355	376121
338781	338782
339070	338782
339161	338782
341091	338782
341246	338782
341269	338782
341475	338782
308442	303432
313124	313123
313127	313123
313128	313123
313129	313123
313130	313123
313132	313123
313133	313123
313134	313123
330670	330669
328329	328328
328330	328328
328331	328328
328332	328328
371267	379645
379646	379645
380244	379645
341574	338810
342380	338810
357724	357668
357725	357668
357726	357668
357727	357668
357728	357668
357729	357668
357730	357668
357731	357668
327496	327485
327497	327485
327498	327485
327500	327485
327502	327485
327504	327485
327505	327485
327506	327485
327587	327485
299025	307494
299823	307494
302417	307494
304652	307494
331350	331356
367566	367724
298349	298348
320800	320799
367970	367969
355622	355621
355623	355621
311478	311477
311539	311477
293198	293195
293209	293195
293211	293195
293213	293195
293215	293195
293218	293195
293221	293195
293224	293195
293226	293195
293241	293195
293242	293195
293244	293195
293247	293195
293252	293195
293268	293195
293269	293195
293271	293195
293273	293195
293279	293195
380430	380428
379105	379104
336531	343498
337902	343498
339429	343498
339472	343498
339665	343498
339765	343498
340206	343498
340209	343498
340248	343498
340420	343498
340684	343498
340800	343498
341128	343498
341204	343498
341764	343498
341916	343498
341960	343498
342097	343498
342233	343498
342531	343498
342586	343498
343181	343498
343343	343498
343398	343498
318754	318743
318755	318743
318756	318743
339235	336540
339237	336540
339375	336540
339524	336540
343480	336540
343481	336540
380667	380519
367309	367310
367394	367310
367620	367619
367621	367619
367622	367619
367623	367619
369443	367619
369508	367619
369783	367619
371050	367619
371974	367619
372889	367619
377545	367619
379486	367619
379619	367619
379937	367619
298471	298469
298473	298469
290391	290390
366827	366826
366828	366826
366829	366826
366830	366826
366831	366826
366833	366826
366844	366826
366845	366826
366846	366826
373383	373696
373388	373696
336599	336598
294326	294325
377989	377988
377991	377988
377993	377988
377994	377988
377995	377988
377996	377988
378121	377988
378148	377988
378247	377988
378272	377988
378279	377988
378444	377988
378515	377988
337617	338627
338925	338627
340361	338627
340823	338627
340922	338627
329382	329394
329383	329394
329384	329394
329390	329394
329395	329394
329400	329394
329401	329394
329427	329394
329428	329394
329431	329394
330097	329394
306312	301494
329137	329313
329138	329313
340425	342866
342524	342866
328341	364396
363977	364396
364348	364396
364350	364396
364397	364396
364403	364396
364743	364396
364942	364396
365019	364396
365357	364396
365359	364396
365551	364396
365572	364396
365646	364396
365853	364396
312203	312202
312204	312202
298808	298806
369148	369443
369444	369443
369445	369443
324212	324213
371377	371376
380251	371376
340647	340646
363147	365288
364526	365288
331022	331465
331410	331465
331843	331465
319144	319143
319145	319143
373736	373735
373737	373735
373738	373735
373750	373735
366535	366534
366537	366534
366538	366534
366539	366534
366540	366534
366541	366534
366542	366534
366543	366534
366544	366534
366545	366534
366546	366534
366548	366534
368825	368828
368826	368828
368827	368828
339244	341118
358959	358958
358960	358958
365590	365287
288625	288622
338421	338420
338422	338420
340124	338420
340125	338420
340348	338420
341756	338420
342572	338420
342762	338420
335478	335529
324915	324910
324917	324910
324918	324910
300683	299951
315735	315733
315737	315733
315741	315733
368656	368655
379997	368655
325640	325639
325641	325639
362311	362309
362313	362309
291561	295904
295905	295904
295906	295904
284886	284883
285329	284883
285330	284883
285331	284883
285918	290043
285977	290043
290044	290043
290046	290043
290047	290043
290165	290043
349754	349753
349755	349753
357732	357669
357733	357669
357734	357669
357735	357669
357736	357669
357737	357669
357738	357669
357739	357669
320319	320318
320320	320318
330057	330056
330058	330056
330059	330056
330060	330056
330061	330056
330062	330056
330063	330056
330064	330056
330065	330056
330066	330056
367933	367932
311557	311560
311561	311560
311562	311560
301375	305066
303964	305066
336510	336525
337366	336525
338739	336525
338775	336525
339694	336525
340387	336525
340876	336525
341699	336525
341809	336525
375406	375405
304049	365268
363745	365268
364103	365268
364114	365268
364115	365268
364330	365268
365058	365268
365613	365268
288181	286730
288182	286730
288183	286730
288199	286730
288200	286730
288213	286730
288214	286730
288215	286730
288232	286730
288233	286730
288266	286730
288269	286730
288270	286730
288272	286730
288277	286730
288282	286730
288286	286730
288287	286730
288288	286730
288289	286730
288290	286730
288291	286730
288292	286730
288293	286730
288294	286730
288295	286730
288296	286730
288297	286730
288298	286730
288299	286730
288300	286730
288301	286730
288302	286730
288303	286730
288304	286730
288305	286730
288451	286730
288454	286730
318698	318697
375778	375777
379550	378215
358992	358991
352225	352223
342421	342345
300704	304403
301863	304403
304404	304403
306167	304403
306560	304403
308889	304403
309165	304403
368485	368620
368488	368620
368616	368620
368621	368620
368622	368620
368634	368620
368640	368620
369756	368620
375395	375394
317755	317754
317756	317754
317760	317754
317761	317754
317774	317754
343119	343114
346920	347087
346934	347087
346942	347087
346959	347087
347012	347087
347081	347087
347088	347087
347090	347087
347091	347087
347160	347087
347246	347087
347338	347087
347339	347087
302212	305211
312179	312178
326020	326412
326292	326412
326577	326412
326610	326412
326621	326412
327936	326412
315907	315906
315908	315906
315909	315906
315911	315906
315912	315906
315913	315906
336507	339247
337394	339247
339152	339247
340358	339247
342626	339247
343109	339247
360513	361088
361108	361088
361109	361088
361110	361088
361111	361088
361112	361088
361113	361088
361139	361088
361140	361088
361141	361088
361142	361088
361143	361088
361144	361088
361146	361088
361147	361088
361150	361088
291210	285780
376466	376467
361871	361870
361872	361870
339599	339604
339601	339604
354199	354198
354200	354198
303321	305723
379277	379276
370292	370291
364223	364222
310961	313537
313538	313537
313539	313537
313540	313537
313541	313537
376711	376712
289556	289555
289557	289555
289558	289555
289559	289555
289560	289555
289561	289555
289562	289555
289563	289555
289564	289555
323236	289555
285472	285468
318189	318186
334640	334683
334753	334683
335297	334683
335707	334683
347549	347537
347556	347537
347558	347537
347559	347537
347562	347537
347567	347537
347572	347537
347575	347537
347579	347537
347650	347537
347664	347537
347684	347537
347688	347537
347693	347537
347697	347537
347959	347537
347973	347537
348112	347537
348346	347537
348518	347537
348627	347537
348642	347537
348824	347537
348929	347537
349157	347537
349780	347537
350005	347537
350048	347537
350062	347537
350337	347537
350412	347537
350585	347537
350586	347537
350638	347537
350646	347537
350762	347537
350807	347537
350945	347537
350994	347537
351084	347537
351108	347537
351251	347537
351292	347537
351293	347537
351449	347537
351537	347537
352325	347537
352413	347537
352423	347537
352445	347537
352475	347537
352517	347537
352718	347537
352838	347537
353028	347537
353077	347537
353104	347537
353251	347537
353298	347537
353432	347537
353433	347537
354180	347537
355018	347537
355062	347537
355183	347537
355407	347537
355415	347537
355420	347537
355429	347537
355443	347537
355445	347537
355456	347537
355465	347537
349354	349353
349355	349353
349356	349353
355546	355868
355869	355868
355870	355868
355873	355868
355874	355868
355875	355868
285244	285243
357390	357374
357392	357374
357393	357374
357394	357374
358402	357374
300307	303310
300921	303310
301343	303310
303102	303310
303631	303310
307339	303310
309266	303310
362711	362710
362712	362710
362713	362710
362715	362710
362718	362710
325833	325832
327714	325832
328261	325832
296675	296673
296626	296625
296628	296625
367028	367030
367049	367030
367050	367030
359673	359672
359759	359758
359760	359758
359761	359758
359764	359758
359769	359758
359770	359758
341000	340999
342111	340999
342688	340999
300137	301131
348077	348076
348080	348076
313986	359148
313987	359148
315161	359148
298370	298876
298878	298876
298894	298876
298903	298876
298907	298876
298909	298876
298915	298876
298921	298876
298923	298876
298935	298876
328617	328614
338264	338265
341226	338265
372130	379072
373334	379072
379073	379072
379074	379072
379426	379072
379877	379072
314424	314423
314425	314423
341751	341120
342076	341120
323192	323191
323193	323191
323194	323191
323195	323191
311079	311078
311080	311078
286838	286836
286839	286836
362509	286836
370543	377744
377820	377744
377821	377744
372473	379041
379674	379041
366241	366240
366242	366240
366243	366240
312329	312328
312330	312328
312331	312328
312332	312328
312333	312328
364852	312328
328008	328014
328015	328014
328016	328014
328017	328014
328018	328014
328019	328014
356229	356228
356230	356228
361545	361544
364702	364434
365340	364434
306336	305676
300684	303207
302014	303207
310584	303207
312822	312821
312824	312821
312826	312821
312828	312821
312829	312821
312830	312821
312838	312821
338993	342418
347266	347267
320646	323595
321125	323595
323596	323595
323631	323595
323668	323595
323696	323595
323697	323595
323722	323595
323723	323595
323798	323595
323808	323595
323816	323595
323824	323595
323842	323595
323848	323595
323868	323595
323874	323595
323947	323595
323965	323595
323970	323595
323975	323595
323983	323595
323986	323595
324020	323595
324102	323595
370538	370486
289080	289065
289085	289065
289086	289065
314250	314249
314251	314249
301557	302211
302663	302211
334394	335252
335254	335252
356702	357086
357022	357086
357026	357086
357218	357086
376646	376645
354293	354292
354294	354292
354295	354292
327264	327263
327265	327263
306691	303111
306712	303111
307753	303111
313965	315343
314009	315343
315344	315343
375885	375984
352169	352168
352170	352168
352171	352168
352172	352168
352173	352168
363654	363653
336508	343294
338634	343294
339311	343294
342799	343294
378051	378338
378330	378338
378332	378338
378339	378338
378340	378338
329094	329093
354791	329093
291524	291522
320589	320588
320590	320588
320591	320588
320592	320588
320593	320588
320594	320588
320595	320588
320596	320588
320597	320588
320598	320588
320599	320588
320600	320588
320601	320588
320605	320588
320606	320588
323726	320588
311364	311363
287345	286919
287346	286919
287347	286919
360885	360884
365477	365434
324997	324996
324998	324996
325000	324996
325001	324996
325004	324996
325005	324996
325006	324996
374306	374305
347473	347472
347474	347472
317651	317649
317652	317649
317653	317649
294242	294240
294253	294240
294256	294240
299170	308007
302366	308007
357831	357830
357832	357830
299333	301945
306225	310415
371701	371942
377651	377650
377652	377650
377653	377650
377654	377650
377656	377650
377664	377650
377788	377650
377796	377650
380268	377650
380373	377650
380374	377650
380551	377650
338747	338811
339737	338811
340802	338811
368464	368465
368466	368465
366106	317381
365267	365266
293135	293134
293136	293134
293137	293134
293138	293134
293150	293134
293158	293134
293160	293134
293163	293134
293165	293134
293168	293134
293169	293134
293171	293134
293174	293134
293175	293134
293176	293134
293178	293134
293180	293134
293183	293134
293185	293134
293190	293134
293193	293134
337604	342566
291867	291866
291868	291866
354916	291866
311818	311817
311821	311817
304043	300977
309974	300977
309964	363677
